created at 2024/01/12 15:52:25
発電所ID,発電所名,設備名,タグID,信号名,単位,1min,30min,hour,day,month,year,乗数
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.11,PCS2-9 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.12,PCS2-9 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.13,PCS2-9 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.14,PCS2-9 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.15,PCS2-9 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.16,PCS2-9 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.17,PCS2-9 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.18,PCS2-9 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.19,PCS2-9 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-9,2.22.20,PCS2-9 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.1,PCS2-10 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.2,PCS2-10 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.3,PCS2-10 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.4,PCS2-10 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.5,PCS2-10 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.6,PCS2-10 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.7,PCS2-10 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.8,PCS2-10 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.9,PCS2-10 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.10,PCS2-10 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.11,PCS2-10 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.12,PCS2-10 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.13,PCS2-10 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.14,PCS2-10 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.15,PCS2-10 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.16,PCS2-10 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.17,PCS2-10 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.18,PCS2-10 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.19,PCS2-10 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-10,2.23.20,PCS2-10 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.1,PCS2-11 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.2,PCS2-11 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.3,PCS2-11 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.4,PCS2-11 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.5,PCS2-11 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.6,PCS2-11 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.7,PCS2-11 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.8,PCS2-11 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.9,PCS2-11 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.10,PCS2-11 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.11,PCS2-11 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.12,PCS2-11 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.13,PCS2-11 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.14,PCS2-11 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.15,PCS2-11 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.16,PCS2-11 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.17,PCS2-11 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.18,PCS2-11 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.19,PCS2-11 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-11,2.24.20,PCS2-11 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.1,PCS2-12 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.2,PCS2-12 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.3,PCS2-12 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.4,PCS2-12 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.5,PCS2-12 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.6,PCS2-12 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.7,PCS2-12 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.8,PCS2-12 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.9,PCS2-12 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.10,PCS2-12 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.11,PCS2-12 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.12,PCS2-12 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.13,PCS2-12 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.14,PCS2-12 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.15,PCS2-12 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.16,PCS2-12 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.17,PCS2-12 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.18,PCS2-12 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.19,PCS2-12 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-12,2.25.20,PCS2-12 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.1,PCS2-13 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.2,PCS2-13 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.3,PCS2-13 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.4,PCS2-13 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.5,PCS2-13 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.6,PCS2-13 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.7,PCS2-13 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.8,PCS2-13 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.9,PCS2-13 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.10,PCS2-13 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.11,PCS2-13 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.12,PCS2-13 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.13,PCS2-13 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.14,PCS2-13 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.15,PCS2-13 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.16,PCS2-13 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.17,PCS2-13 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.18,PCS2-13 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.19,PCS2-13 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-13,2.26.20,PCS2-13 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.1,PCS2-14 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.2,PCS2-14 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.3,PCS2-14 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.4,PCS2-14 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.5,PCS2-14 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.6,PCS2-14 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.7,PCS2-14 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.8,PCS2-14 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.9,PCS2-14 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.10,PCS2-14 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.11,PCS2-14 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.12,PCS2-14 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.13,PCS2-14 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.14,PCS2-14 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.15,PCS2-14 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.16,PCS2-14 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.17,PCS2-14 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.18,PCS2-14 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.19,PCS2-14 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-14,2.27.20,PCS2-14 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.1,PCS2-15 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.2,PCS2-15 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.3,PCS2-15 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.4,PCS2-15 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.5,PCS2-15 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.6,PCS2-15 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.7,PCS2-15 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.8,PCS2-15 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.9,PCS2-15 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.10,PCS2-15 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.11,PCS2-15 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.12,PCS2-15 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.13,PCS2-15 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.14,PCS2-15 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.15,PCS2-15 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.16,PCS2-15 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.17,PCS2-15 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.18,PCS2-15 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.19,PCS2-15 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-15,2.28.20,PCS2-15 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.1,PCS2-16 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.2,PCS2-16 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.3,PCS2-16 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.4,PCS2-16 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.5,PCS2-16 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.6,PCS2-16 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.7,PCS2-16 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.8,PCS2-16 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.9,PCS2-16 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.10,PCS2-16 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.11,PCS2-16 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.12,PCS2-16 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.13,PCS2-16 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.14,PCS2-16 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.15,PCS2-16 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.16,PCS2-16 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.17,PCS2-16 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.18,PCS2-16 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.19,PCS2-16 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS2-16,2.29.20,PCS2-16 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.1,PCS3-1 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.2,PCS3-1 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.3,PCS3-1 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.4,PCS3-1 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.5,PCS3-1 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.6,PCS3-1 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.7,PCS3-1 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.8,PCS3-1 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.9,PCS3-1 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.10,PCS3-1 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.11,PCS3-1 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.12,PCS3-1 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.13,PCS3-1 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.14,PCS3-1 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.15,PCS3-1 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.16,PCS3-1 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.17,PCS3-1 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.18,PCS3-1 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.19,PCS3-1 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-1,2.30.20,PCS3-1 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.1,PCS3-2 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.2,PCS3-2 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.3,PCS3-2 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.4,PCS3-2 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.5,PCS3-2 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.6,PCS3-2 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.7,PCS3-2 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.8,PCS3-2 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.9,PCS3-2 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.10,PCS3-2 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.11,PCS3-2 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.12,PCS3-2 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.13,PCS3-2 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.14,PCS3-2 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.15,PCS3-2 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.16,PCS3-2 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.17,PCS3-2 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.18,PCS3-2 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.19,PCS3-2 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-2,2.31.20,PCS3-2 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.1,PCS3-3 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.2,PCS3-3 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.3,PCS3-3 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.4,PCS3-3 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.5,PCS3-3 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.6,PCS3-3 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.7,PCS3-3 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.8,PCS3-3 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.9,PCS3-3 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.10,PCS3-3 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.11,PCS3-3 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.12,PCS3-3 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.13,PCS3-3 INV効率,,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.14,PCS3-3 積算電力量日,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.15,PCS3-3 MPPT1トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.16,PCS3-3 MPPT2トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.17,PCS3-3 MPPT3トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.18,PCS3-3 MPPT4トータル入力電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.19,PCS3-3 キャビネット温度,℃,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-3,2.32.20,PCS3-3 無効電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-4,2.33.1,PCS3-4 直流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-4,2.33.2,PCS3-4 気温,℃,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-4,2.33.3,PCS3-4 日射量,kWh/m2,0,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-4,2.33.4,PCS3-4 直流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-4,2.33.5,PCS3-4 直流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-4,2.33.6,PCS3-4 発電電力量,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-4,2.33.7,PCS3-4 交流電圧V,V,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-4,2.33.8,PCS3-4 交流電流,A,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-4,2.33.9,PCS3-4 系統周波数,Hz,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-4,2.33.10,PCS3-4 交流電力,kW,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-4,2.33.11,PCS3-4 積算電力量カウンタ値,kWh,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-4,2.33.12,PCS3-4 力率,,1,1,1,1,1,1,
S003,山鹿ソーラーパークB発電所,PCS3-4,2.33.13,PCS3-4 INV効率,,0,1,1,1,1,1,
